127.0.0.1 - - [11/Mar/2021:09:34:39 +0100] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:08 +0100] "GET /nuovaGestioneStampeWeb/viewStampe.html?utente=ASSISTENZA.ENTRATE&funzione=GEST_STAMPE&descFunzione=Visualizza HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:08 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:10 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 11090
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:10 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:20 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 6079
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:20 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:24 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampa&stampa=A296E53C31DCA8A085C60080BCBE566C&formato=modificabile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:54 +0100] "POST /nuovaGestioneStampeWeb/gestioneStampe.html HTTP/1.1" 200 11110
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:54 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:57 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 3382
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:39:57 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:40:01 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 4768
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:40:01 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:40:05 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 7047
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:40:05 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:40:10 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampa&stampa=60D952C64F4D3780947C968C291A8024&formato=modificabile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:12 +0100] "GET /nuovaGestioneStampeWeb HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:12 +0100] "GET /nuovaGestioneStampeWeb/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:12 +0100] "GET /nuovaGestioneStampeWeb/scambioPagina.html HTTP/1.1" 200 1087
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:38 +0100] "GET /nuovaGestioneStampeWeb/simulaLogin.html?utente=ASSISTENZA.ENTRATE HTTP/1.1" 200 4338
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:40 +0100] "GET /nuovaGestioneStampeWeb/viewStampe.html?utente=ASSISTENZA.ENTRATE&funzione=GEST_STAMPE&descFunzione=Visualizza HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:40 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:45 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 4768
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:45 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:48 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 7047
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:48 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:41:54 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampa&stampa=11834E8C44ADDA7C44F83486AC4E6CDE&formato=modificabile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:42:59 +0100] "GET /nuovaGestioneStampeWeb HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:42:59 +0100] "GET /nuovaGestioneStampeWeb/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:00 +0100] "GET /nuovaGestioneStampeWeb/scambioPagina.html;jsessionid=7B0FF2626D74DDB2D3F07A22A9A2DA4C HTTP/1.1" 200 1087
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:00 +0100] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:03 +0100] "GET /nuovaGestioneStampeWeb/simulaLogin.html?utente=ASSISTENZA.ENTRATE HTTP/1.1" 200 4338
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:05 +0100] "GET /nuovaGestioneStampeWeb/viewStampe.html?utente=ASSISTENZA.ENTRATE&funzione=GEST_STAMPE&descFunzione=Visualizza HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:05 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:08 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 4768
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:08 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:12 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 7047
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:12 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:43:18 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampa&stampa=60D952C64F4D3780947C968C291A8024&formato=modificabile HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:06 +0100] "GET /nuovaGestioneStampeWeb HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:06 +0100] "GET /nuovaGestioneStampeWeb/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:06 +0100] "GET /nuovaGestioneStampeWeb/scambioPagina.html HTTP/1.1" 200 1087
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:07 +0100] "GET /nuovaGestioneStampeWeb/simulaLogin.html?utente=ASSISTENZA.ENTRATE HTTP/1.1" 200 4338
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:09 +0100] "GET /nuovaGestioneStampeWeb/viewStampe.html?utente=ASSISTENZA.ENTRATE&funzione=GEST_STAMPE&descFunzione=Visualizza HTTP/1.1" 200 3362
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:09 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:16 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 11090
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:16 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:38 +0100] "POST /nuovaGestioneStampeWeb/viewDettaglioReport.html HTTP/1.1" 200 5698
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:38 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:50 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampe&path=Stampe%20abilitate HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:50 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:58 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampe&path=%3E%3ERuoli%20Equitalia&nome=Ruoli%20Equitalia HTTP/1.1" 200 5720
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:45:58 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:46:01 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampe&path=%3E%3ERuoli%20Equitalia%3E%3EConto%20Mensile%20delle%20Riscossioni&nome=Conto%20Mensile%20delle%20Riscossioni HTTP/1.1" 200 5017
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:46:01 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:46:03 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampe&path=%3E%3ERuoli%20Equitalia%3E%3EConto%20Mensile%20delle%20Riscossioni%3E%3EIGICS&nome=IGICS HTTP/1.1" 200 8244
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:46:03 +0100] "GET /images/sie/spazio.gif HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [11/Mar/2021:09:46:15 +0100] "GET /nuovaGestioneStampeWeb/gestioneStampe.html?metodo=visualizzaStampa&stampa=7513183E42F3864E4E1CF69D44646D8F&formato=modificabile HTTP/1.1" 302 -
